LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,timestamp_x,location_x,price_x,timestamp_y,location_y,price_y
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/14/2014,Guy's Gyros,38.26
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/14/2014,Hallowed Grounds,10.21
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/14/2014,Katerina�s Caf�,18.35
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/15/2014,Guy's Gyros,25.58
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/15/2014,Hallowed Grounds,5.28
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/15/2014,Katerina�s Caf�,11.45
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/16/2014,Hallowed Grounds,4.98
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/16/2014,Hippokampos,29.93
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/16/2014,Katerina�s Caf�,13.91
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/17/2014,Hallowed Grounds,15.98
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/17/2014,Hippokampos,28.35
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/18/2014,Guy's Gyros,47.89
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/18/2014,Roberts and Sons,266.69
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 7:57,Hallowed Grounds,18.48,1/19/2014,Katerina�s Caf�,38.9
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/6/2014,Hallowed Grounds,16.72
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/6/2014,Katerina�s Caf�,32.64
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/7/2014,Guy's Gyros,12.57
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/7/2014,Hallowed Grounds,9.92
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/7/2014,Katerina�s Caf�,17.26
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/8/2014,Abila Zacharo,16.2
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/8/2014,Hallowed Grounds,3.4
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/9/2014,Guy's Gyros,15.0
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/9/2014,Hallowed Grounds,18.48
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/9/2014,Katerina�s Caf�,26.0
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/10/2014,Hallowed Grounds,8.34
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/10/2014,Ouzeri Elian,30.93
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/11/2014,Gelatogalore,17.31
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/11/2014,Katerina�s Caf�,55.67
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/13/2014,Bean There Done That,15.24
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/13/2014,Hippokampos,25.09
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/14/2014,Guy's Gyros,38.26
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/14/2014,Hallowed Grounds,10.21
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/14/2014,Katerina�s Caf�,18.35
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/15/2014,Guy's Gyros,25.58
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/15/2014,Hallowed Grounds,5.28
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/15/2014,Katerina�s Caf�,11.45
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/16/2014,Hallowed Grounds,4.98
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/16/2014,Hippokampos,29.93
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/16/2014,Katerina�s Caf�,13.91
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/17/2014,Hallowed Grounds,15.98
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/17/2014,Hippokampos,28.35
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/18/2014,Guy's Gyros,47.89
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/18/2014,Roberts and Sons,266.69
Frente,Birgitta,18.0,Engineering,Geologist,1/9/2014 13:44,Guy's Gyros,15.0,1/19/2014,Katerina�s Caf�,38.9
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/6/2014,Hallowed Grounds,16.72
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/6/2014,Katerina�s Caf�,32.64
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/7/2014,Guy's Gyros,12.57
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/7/2014,Hallowed Grounds,9.92
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/7/2014,Katerina�s Caf�,17.26
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/8/2014,Abila Zacharo,16.2
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/8/2014,Hallowed Grounds,3.4
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/9/2014,Guy's Gyros,15.0
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/9/2014,Hallowed Grounds,18.48
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/9/2014,Katerina�s Caf�,26.0
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/10/2014,Hallowed Grounds,8.34
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/10/2014,Ouzeri Elian,30.93
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/11/2014,Gelatogalore,17.31
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/11/2014,Katerina�s Caf�,55.67
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/13/2014,Bean There Done That,15.24
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/13/2014,Hippokampos,25.09
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/14/2014,Guy's Gyros,38.26
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/14/2014,Hallowed Grounds,10.21
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/14/2014,Katerina�s Caf�,18.35
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/15/2014,Guy's Gyros,25.58
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/15/2014,Hallowed Grounds,5.28
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/15/2014,Katerina�s Caf�,11.45
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/16/2014,Hallowed Grounds,4.98
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/16/2014,Hippokampos,29.93
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/16/2014,Katerina�s Caf�,13.91
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/17/2014,Hallowed Grounds,15.98
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/17/2014,Hippokampos,28.35
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/18/2014,Guy's Gyros,47.89
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/18/2014,Roberts and Sons,266.69
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 7:41,Hallowed Grounds,8.34,1/19/2014,Katerina�s Caf�,38.9
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/6/2014,Hallowed Grounds,16.72
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/6/2014,Katerina�s Caf�,32.64
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/7/2014,Guy's Gyros,12.57
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/7/2014,Hallowed Grounds,9.92
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/7/2014,Katerina�s Caf�,17.26
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/8/2014,Abila Zacharo,16.2
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/8/2014,Hallowed Grounds,3.4
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/9/2014,Guy's Gyros,15.0
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/9/2014,Hallowed Grounds,18.48
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/9/2014,Katerina�s Caf�,26.0
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/10/2014,Hallowed Grounds,8.34
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/10/2014,Ouzeri Elian,30.93
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/11/2014,Gelatogalore,17.31
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/11/2014,Katerina�s Caf�,55.67
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/13/2014,Bean There Done That,15.24
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/13/2014,Hippokampos,25.09
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/14/2014,Guy's Gyros,38.26
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/14/2014,Hallowed Grounds,10.21
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/14/2014,Katerina�s Caf�,18.35
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/15/2014,Guy's Gyros,25.58
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/15/2014,Hallowed Grounds,5.28
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/15/2014,Katerina�s Caf�,11.45
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/16/2014,Hallowed Grounds,4.98
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/16/2014,Hippokampos,29.93
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/16/2014,Katerina�s Caf�,13.91
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/17/2014,Hallowed Grounds,15.98
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/17/2014,Hippokampos,28.35
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/18/2014,Guy's Gyros,47.89
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/18/2014,Roberts and Sons,266.69
Frente,Birgitta,18.0,Engineering,Geologist,1/10/2014 14:07,Ouzeri Elian,30.93,1/19/2014,Katerina�s Caf�,38.9
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/6/2014,Hallowed Grounds,16.72
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/6/2014,Katerina�s Caf�,32.64
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/7/2014,Guy's Gyros,12.57
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/7/2014,Hallowed Grounds,9.92
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/7/2014,Katerina�s Caf�,17.26
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/8/2014,Abila Zacharo,16.2
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/8/2014,Hallowed Grounds,3.4
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/9/2014,Guy's Gyros,15.0
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/9/2014,Hallowed Grounds,18.48
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/9/2014,Katerina�s Caf�,26.0
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/10/2014,Hallowed Grounds,8.34
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/10/2014,Ouzeri Elian,30.93
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/11/2014,Gelatogalore,17.31
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/11/2014,Katerina�s Caf�,55.67
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/13/2014,Bean There Done That,15.24
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/13/2014,Hippokampos,25.09
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/14/2014,Guy's Gyros,38.26
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/14/2014,Hallowed Grounds,10.21
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/14/2014,Katerina�s Caf�,18.35
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/15/2014,Guy's Gyros,25.58
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/15/2014,Hallowed Grounds,5.28
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/15/2014,Katerina�s Caf�,11.45
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/16/2014,Hallowed Grounds,4.98
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/16/2014,Hippokampos,29.93
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/16/2014,Katerina�s Caf�,13.91
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/17/2014,Hallowed Grounds,15.98
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/17/2014,Hippokampos,28.35
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/18/2014,Guy's Gyros,47.89
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/18/2014,Roberts and Sons,266.69
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 13:35,Gelatogalore,17.31,1/19/2014,Katerina�s Caf�,38.9
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/6/2014,Hallowed Grounds,16.72
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/6/2014,Katerina�s Caf�,32.64
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/7/2014,Guy's Gyros,12.57
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/7/2014,Hallowed Grounds,9.92
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/7/2014,Katerina�s Caf�,17.26
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/8/2014,Abila Zacharo,16.2
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/8/2014,Hallowed Grounds,3.4
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/9/2014,Guy's Gyros,15.0
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/9/2014,Hallowed Grounds,18.48
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/9/2014,Katerina�s Caf�,26.0
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/10/2014,Hallowed Grounds,8.34
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/10/2014,Ouzeri Elian,30.93
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/11/2014,Gelatogalore,17.31
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/11/2014,Katerina�s Caf�,55.67
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/13/2014,Bean There Done That,15.24
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/13/2014,Hippokampos,25.09
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/14/2014,Guy's Gyros,38.26
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/14/2014,Hallowed Grounds,10.21
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/14/2014,Katerina�s Caf�,18.35
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/15/2014,Guy's Gyros,25.58
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/15/2014,Hallowed Grounds,5.28
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/15/2014,Katerina�s Caf�,11.45
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/16/2014,Hallowed Grounds,4.98
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/16/2014,Hippokampos,29.93
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/16/2014,Katerina�s Caf�,13.91
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/17/2014,Hallowed Grounds,15.98
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/17/2014,Hippokampos,28.35
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/18/2014,Guy's Gyros,47.89
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/18/2014,Roberts and Sons,266.69
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 15:15,Shoppers' Delight,157.45,1/19/2014,Katerina�s Caf�,38.9
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/6/2014,Hallowed Grounds,16.72
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/6/2014,Katerina�s Caf�,32.64
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/7/2014,Guy's Gyros,12.57
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/7/2014,Hallowed Grounds,9.92
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/7/2014,Katerina�s Caf�,17.26
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/8/2014,Abila Zacharo,16.2
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/8/2014,Hallowed Grounds,3.4
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/9/2014,Guy's Gyros,15.0
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/9/2014,Hallowed Grounds,18.48
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/9/2014,Katerina�s Caf�,26.0
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/10/2014,Hallowed Grounds,8.34
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/10/2014,Ouzeri Elian,30.93
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/11/2014,Gelatogalore,17.31
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/11/2014,Katerina�s Caf�,55.67
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/13/2014,Bean There Done That,15.24
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/13/2014,Hippokampos,25.09
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/14/2014,Guy's Gyros,38.26
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/14/2014,Hallowed Grounds,10.21
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/14/2014,Katerina�s Caf�,18.35
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/15/2014,Guy's Gyros,25.58
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/15/2014,Hallowed Grounds,5.28
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/15/2014,Katerina�s Caf�,11.45
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/16/2014,Hallowed Grounds,4.98
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/16/2014,Hippokampos,29.93
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/16/2014,Katerina�s Caf�,13.91
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/17/2014,Hallowed Grounds,15.98
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/17/2014,Hippokampos,28.35
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/18/2014,Guy's Gyros,47.89
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/18/2014,Roberts and Sons,266.69
Frente,Birgitta,18.0,Engineering,Geologist,1/11/2014 19:08,Katerina�s Caf�,55.67,1/19/2014,Katerina�s Caf�,38.9
Frente,Birgitta,18.0,Engineering,Geologist,1/13/2014 12:00,Bean There Done That,15.24,1/6/2014,Hallowed Grounds,16.72
Frente,Birgitta,18.0,Engineering,Geologist,1/13/2014 12:00,Bean There Done That,15.24,1/6/2014,Katerina�s Caf�,32.64
Frente,Birgitta,18.0,Engineering,Geologist,1/13/2014 12:00,Bean There Done That,15.24,1/7/2014,Guy's Gyros,12.57
Frente,Birgitta,18.0,Engineering,Geologist,1/13/2014 12:00,Bean There Done That,15.24,1/7/2014,Hallowed Grounds,9.92
Frente,Birgitta,18.0,Engineering,Geologist,1/13/2014 12:00,Bean There Done That,15.24,1/7/2014,Katerina�s Caf�,17.26
Frente,Birgitta,18.0,Engineering,Geologist,1/13/2014 12:00,Bean There Done That,15.24,1/8/2014,Abila Zacharo,16.2
Frente,Birgitta,18.0,Engineering,Geologist,1/13/2014 12:00,Bean There Done That,15.24,1/8/2014,Hallowed Grounds,3.4
